類別,建築物名稱,電腦編號,村里別,地址,緯經度,地下樓層數,可容納人數,轄管分局,備註
一般住宅,公寓,WUA01954,清江里,臺北市北投區新市街24巷65號,"25.130787,121.503332",1,41,北投分局,
一般住宅,大樓,WUA01955,清江里,臺北市北投區新市街24巷35弄8號,"25.131886,121.502739",1,278,北投分局,
一般住宅,公寓,WUA01956,清江里,臺北市北投區大興街137號,"25.13098,121.50346",1,248,北投分局,
一般住宅,大樓,WUA02322,清江里,臺北市北投區三合街二段426-458號,"25.126742,121.502495",1,2145,北投分局,
一般住宅,大樓,WUA02331,清江里,臺北市北投區民權街2號,"25.129072,121.501344",1,75,北投分局,
一般住宅,公寓,WUA02333,清江里,臺北市北投區大興街145號,"25.131159,121.504125",2,2787,北投分局,
一般住宅,公寓,WUA02339,清江里,臺北市北投區崇仁路一段118號,"25.124696,121.50178",2,334,北投分局,
一般住宅,大樓,WUA02343,清江里,臺北市北投區中央南路一段183號,"25.12892,121.501255",1,770,北投分局,
一般住宅,公寓,WUA02373,清江里,臺北市北投區清江路25巷16號,"25.13137,121.502365",1,122,北投分局,
一般住宅,公寓,WUA02391,清江里,臺北市北投區磺港路76號,"25.131383,121.503446",1,90,北投分局,
一般住宅,大樓,WUA02405,清江里,臺北市北投區磺港路172號,"25.128093,121.502977",2,550,北投分局,
一般住宅,公寓,WUA02412,清江里,臺北市北投區清江路25巷5號,"25.131577,121.502189",1,659,北投分局,
一般住宅,公寓,WUA02416,清江里,臺北市北投區清江路100號,"25.129816,121.501622",1,120,北投分局,
一般住宅,公寓,WUA02417,清江里,臺北市北投區三合街二段424巷8-1號,"25.12725,121.502646",1,450,北投分局,
一般住宅,公寓,WUA02422,清江里,臺北市北投區清江路207巷27號,"25.127538,121.502692",1,285,北投分局,
一般住宅,公寓,WUA02443,清江里,臺北市北投區清江路179號,"25.127838,121.501934",1,501,北投分局,
一般住宅,公寓,WUA02479,清江里,臺北市北投區崇仁路一段42號,"25.127198,121.501208",1,143,北投分局,
一般住宅,公寓,WUA02487,清江里,臺北市北投區磺港路168號,"25.128231,121.503004",1,196,北投分局,
一般住宅,公寓,WUA02578,清江里,臺北市北投區清江路68號,"25.130443,121.501704",1,533,北投分局,
一般住宅,公寓,WUA02643,清江里,臺北市北投區崇仁路一段83號,"25.125907,121.501749",2,437,北投分局,
一般住宅,公寓,WUA02705,清江里,臺北市北投區磺港路132號,"25.129349,121.502686",4,1190,北投分局,
一般住宅,公寓,WUA02713,清江里,臺北市北投區清江路91巷5號,"25.129966,121.502185",1,389,北投分局,
一般住宅,公寓,WUA02805,清江里,臺北市北投區崇仁路一段5號,"25.128118937791534,121.50134505467628",1,245,北投分局,
一般住宅,公寓,WUA02806,清江里,臺北市北投區磺港路140號,"25.1291,121.502769",1,1283,北投分局,
一般住宅,大樓,WUA02857,清江里,臺北市北投區磺港路102號,"25.1305861,121.4948739",1,623,北投分局,
一般住宅,公寓,WUA01052,尊賢里,臺北市北投區吉利街152號,"25.118545,121.508269",1,32,北投分局,
一般住宅,公寓,WUA01086,尊賢里,臺北市北投區吉利街142巷1弄2號,"25.118357,121.507893",1,307,北投分局,
一般住宅,公寓,WUA01858,尊賢里,臺北市北投區尊賢街208號,"25.11541,121.508077",1,263,北投分局,
一般住宅,公寓,WUA01859,尊賢里,臺北市北投區尊賢街220號,"25.115724,121.507924",1,756,北投分局,
一般住宅,公寓,WUA01861,尊賢里,臺北市北投區尊賢街244號,"25.116855,121.507379",1,233,北投分局,
一般住宅,公寓,WUA01862,尊賢里,臺北市北投區尊賢街254號,"25.117142,121.507231",1,187,北投分局,
一般住宅,公寓,WUA01863,尊賢里,臺北市北投區尊賢街272號,"25.117621,121.506988",1,187,北投分局,
一般住宅,公寓,WUA01864,尊賢里,臺北市北投區尊賢街218巷8號,"25.115608,121.508396",1,163,北投分局,
一般住宅,公寓,WUA01867,尊賢里,臺北市北投區尊賢街242巷14號,"25.116848,121.507951",1,321,北投分局,
一般住宅,公寓,WUA01869,尊賢里,臺北市北投區尊賢街242巷6號,"25.116761,121.507748",1,202,北投分局,
一般住宅,公寓,WUA01870,尊賢里,臺北市北投區尊賢街242巷7號,"25.116972,121.507763",1,260,北投分局,
一般住宅,公寓,WUA01881,尊賢里,臺北市北投區尊賢街264巷10號,"25.11741,121.507433",1,173,北投分局,
一般住宅,公寓,WUA01882,尊賢里,臺北市北投區尊賢街264巷13號,"25.117553,121.507615",1,166,北投分局,
一般住宅,公寓,WUA01883,尊賢里,臺北市北投區尊賢街264巷14號,"25.117442,121.507641",1,178,北投分局,
一般住宅,公寓,WUA01884,尊賢里,臺北市北投區尊賢街264巷3號,"25.117519,121.507309",1,245,北投分局,
一般住宅,公寓,WUA01885,尊賢里,臺北市北投區尊賢街302巷1號,"25.118022,121.506873",1,185,北投分局,
一般住宅,公寓,WUA01886,尊賢里,臺北市北投區尊賢街302巷22號,"25.118061,121.507959",1,428,北投分局,
一般住宅,公寓,WUA02131,尊賢里,臺北市北投區實踐街49巷22號,"25.116517,121.509247",1,215,北投分局,
一般住宅,公寓,WUA02517,尊賢里,臺北市北投區尊賢街230巷13號,"25.116413,121.508365",1,354,北投分局,
一般住宅,公寓,WUA02734,尊賢里,臺北市北投區尊賢街218巷7號,"25.115777,121.508309",1,75,北投分局,
一般住宅,大樓,WUA02813,尊賢里,臺北市北投區尊賢街232號,"25.116292,121.507684",2,726,北投分局,
一般住宅,公寓,WUA00439,智仁里,臺北市北投區中和街469號,"25.144992,121.495616",1,108,北投分局,
一般住宅,大樓,WUA00440,智仁里,臺北市北投區中和街491號,"25.145126,121.495099",1,65,北投分局,
一般住宅,大樓,WUA00442,智仁里,臺北市北投區中和街495號,"25.145137,121.49493",1,185,北投分局,
一般住宅,大樓,WUA00443,智仁里,臺北市北投區中和街501號,"25.145197,121.494702",1,407,北投分局,
一般住宅,大樓,WUA00444,智仁里,臺北市北投區中和街509號,"25.145216,121.494263",2,382,北投分局,
一般住宅,大樓,WUA00445,智仁里,臺北市北投區中和街527號,"25.14532,121.4935",1,428,北投分局,
一般住宅,大樓,WUA00475,智仁里,臺北市北投區中和街493巷8號,"25.144456,121.494631",1,292,北投分局,
一般住宅,大樓,WUA00476,智仁里,臺北市北投區中和街493巷1弄2號,"25.144909,121.49505",1,580,北投分局,
一般住宅,大樓,WUA00477,智仁里,臺北市北投區中和街493巷16弄14號,"25.144338,121.493813",1,112,北投分局,
一般住宅,大樓,WUA00478,智仁里,臺北市北投區中和街493巷16弄2號,"25.14412,121.494454",1,186,北投分局,
一般住宅,公寓,WUA00479,智仁里,臺北市北投區中和街493巷3弄15號,"25.144514,121.495698",1,38,北投分局,
一般住宅,大樓,WUA00480,智仁里,臺北市北投區中和街493巷5弄5號,"25.144442,121.495088",1,910,北投分局,
一般住宅,大樓,WUA00481,智仁里,臺北市北投區中和街493巷7弄14號,"25.144003,121.495155",1,180,北投分局,
一般住宅,大樓,WUA00482,智仁里,臺北市北投區中和街493巷7弄22號,"25.143777,121.495473",1,220,北投分局,
一般住宅,大樓,WUA00488,智仁里,臺北市北投區中和街507巷1號,"25.144908,121.494294",1,203,北投分局,
一般住宅,大樓,WUA00489,智仁里,臺北市北投區中和街507巷10號,"25.144548,121.493994",1,258,北投分局,
一般住宅,大樓,WUA00490,智仁里,臺北市北投區中和街507巷2號,"25.144915,121.494156",1,334,北投分局,
一般住宅,公寓,WUA00491,智仁里,臺北市北投區中和街525巷1號,"25.14523,121.493628",1,82,北投分局,
一般住宅,大樓,WUA00492,智仁里,臺北市北投區中和街525巷3號,"25.144801,121.493575",1,95,北投分局,
一般住宅,大樓,WUA00493,智仁里,臺北市北投區中和街525巷7號,"25.144597,121.49351",1,508,北投分局,
一般住宅,公寓,WUA00494,智仁里,臺北市北投區中和街525巷6弄14號,"25.145209,121.492931",1,45,北投分局,
一般住宅,大樓,WUA00495,智仁里,臺北市北投區中和街525巷6弄21號,"25.145056,121.492988",1,265,北投分局,
一般住宅,公寓,WUA01297,智仁里,臺北市北投區杏林一路10號,"25.140915,121.498669",1,41,北投分局,
一般住宅,公寓,WUA01298,智仁里,臺北市北投區杏林一路12號,"25.140933,121.498589",1,25,北投分局,
一般住宅,公寓,WUA01299,智仁里,臺北市北投區杏林一路13號,"25.140796,121.498572",2,61,北投分局,
一般住宅,大樓,WUA01300,智仁里,臺北市北投區杏林一路2號,"25.140884,121.49905",1,84,北投分局,
一般住宅,大樓,WUA01301,智仁里,臺北市北投區杏林一路22號,"25.140941,121.498115",1,112,北投分局,
一般住宅,大樓,WUA01302,智仁里,臺北市北投區杏林一路28號,"25.140906,121.497822",1,93,北投分局,
一般住宅,大樓,WUA01303,智仁里,臺北市北投區杏林一路3號,"25.140723,121.499042",2,221,北投分局,
一般住宅,大樓,WUA01304,智仁里,臺北市北投區杏林一路31號,"25.140794,121.498133",1,87,北投分局,
一般住宅,公寓,WUA01305,智仁里,臺北市北投區杏林一路41號,"25.140761,121.497663",1,38,北投分局,
一般住宅,公寓,WUA01306,智仁里,臺北市北投區杏林二路1號,"25.141072,121.498711",1,48,北投分局,
一般住宅,公寓,WUA01307,智仁里,臺北市北投區杏林二路10號,"25.141366,121.498732",1,70,北投分局,
一般住宅,公寓,WUA01308,智仁里,臺北市北投區杏林二路11號,"25.141608,121.498442",1,36,北投分局,
一般住宅,大樓,WUA01310,智仁里,臺北市北投區杏林二路13號,"25.141715,121.498347",1,301,北投分局,
一般住宅,大樓,WUA01311,智仁里,臺北市北投區杏林二路14號,"25.141514,121.498656",1,98,北投分局,
一般住宅,大樓,WUA01312,智仁里,臺北市北投區杏林二路18號,"25.14176,121.498574",2,427,北投分局,
一般住宅,公寓,WUA01313,智仁里,臺北市北投區杏林二路2號,"25.14092,121.498831",1,53,北投分局,
一般住宅,公寓,WUA01314,智仁里,臺北市北投區杏林二路21號,"25.142029,121.497947",1,68,北投分局,
一般住宅,公寓,WUA01315,智仁里,臺北市北投區杏林二路22號,"25.141853,121.498389",1,62,北投分局,
一般住宅,大樓,WUA01316,智仁里,臺北市北投區杏林二路30號,"25.142105,121.498104",2,364,北投分局,
一般住宅,大樓,WUA01317,智仁里,臺北市北投區杏林二路4號,"25.141044,121.498827",1,93,北投分局,
一般住宅,公寓,WUA01318,智仁里,臺北市北投區杏林二路5號,"25.141334,121.498617",1,63,北投分局,
一般住宅,公寓,WUA01319,智仁里,臺北市北投區杏林二路57號,"25.142287,121.497094",1,26,北投分局,
一般住宅,公寓,WUA01320,智仁里,臺北市北投區杏林二路6號,"25.141158,121.498803",1,62,北投分局,
一般住宅,大樓,WUA01321,智仁里,臺北市北投區杏林二路64號,"25.142599,121.496537",1,171,北投分局,
一般住宅,大樓,WUA01322,智仁里,臺北市北投區杏林二路7號,"25.141458,121.498557",1,140,北投分局,
一般住宅,大樓,WUA01323,智仁里,臺北市北投區杏林二路70號,"25.142661,121.496247",1,198,北投分局,
一般住宅,大樓,WUA01324,智仁里,臺北市北投區杏林二路76號,"25.142779,121.495841",1,454,北投分局,
一般住宅,大樓,WUA01325,智仁里,臺北市北投區杏林二路74巷8號,"25.142962,121.496277",1,155,北投分局,
一般住宅,公寓,WUA01326,智仁里,臺北市北投區杏林三路12號,"25.141202,121.498198",1,52,北投分局,
一般住宅,公寓,WUA01327,智仁里,臺北市北投區杏林三路12號,"25.141202,121.498198",1,62,北投分局,
一般住宅,公寓,WUA01328,智仁里,臺北市北投區杏林三路16號,"25.141327,121.498138",1,54,北投分局,
一般住宅,大樓,WUA01329,智仁里,臺北市北投區杏林三路21號,"25.141137,121.498067",1,91,北投分局,
一般住宅,公寓,WUA01330,智仁里,臺北市北投區杏林三路25號,"25.141266,121.49798",1,41,北投分局,
一般住宅,大樓,WUA01331,智仁里,臺北市北投區杏林三路27號,"25.141313,121.497923",1,108,北投分局,
